"","PrimaryKey","gap_class","nwern_percent","nwern_n","nwern_length","total_line_length","length","n","percent","group","n_lines","line_length","percent_difference"
"4320","15120315082630972019-05-15","NoGap",0.02,3,6,30000,6,3,0.02,"NWERN Base",3,100,0
"4321","16041316555633692016-05-05","101-201",20.4366666666667,43,6131,2500,262,2,10.48,"L_25_N_1",1,25,9.95666666666667
"4322","16041316555633692016-05-05","101-201",20.4366666666667,43,6131,5000,934,7,18.68,"L_25_N_2",2,25,1.75666666666667
"4323","16041316555633692016-05-05","101-201",20.4366666666667,43,6131,7500,1752,12,23.36,"L_25_N_3",3,25,-2.92333333333333
"4324","16041316555633692016-05-05","101-201",20.4366666666667,43,6131,5000,1492,11,29.84,"L_50_N_1",1,50,-9.40333333333333
"4325","16041316555633692016-05-05","101-201",20.4366666666667,43,6131,10000,2218,14,22.18,"L_50_N_2",2,50,-1.74333333333333
"4326","16041316555633692016-05-05","101-201",20.4366666666667,43,6131,15000,3881,27,25.8733333333333,"L_50_N_3",3,50,-5.43666666666666
"4327","16041316555633692016-05-05","101-201",20.4366666666667,43,6131,10000,2390,16,23.9,"L_100_N_1",1,100,-3.46333333333333
"4328","16041316555633692016-05-05","101-201",20.4366666666667,43,6131,20000,3994,28,19.97,"L_100_N_2",2,100,0.466666666666669
"4329","16041316555633692016-05-05","101-201",20.4366666666667,43,6131,30000,6131,43,20.4366666666667,"NWERN Base",3,100,0
"4330","16041316555633692016-05-05","20-25",2.32,32,696,2500,60,3,2.4,"L_25_N_1",1,25,-0.0800000000000001
"4331","16041316555633692016-05-05","20-25",2.32,32,696,5000,105,5,2.1,"L_25_N_2",2,25,0.22
"4332","16041316555633692016-05-05","20-25",2.32,32,696,7500,153,7,2.04,"L_25_N_3",3,25,0.28
"4333","16041316555633692016-05-05","20-25",2.32,32,696,5000,198,9,3.96,"L_50_N_1",1,50,-1.64
"4334","16041316555633692016-05-05","20-25",2.32,32,696,10000,144,7,1.44,"L_50_N_2",2,50,0.88
"4335","16041316555633692016-05-05","20-25",2.32,32,696,15000,329,15,2.19333333333333,"L_50_N_3",3,50,0.126666666666666
"4336","16041316555633692016-05-05","20-25",2.32,32,696,10000,134,6,1.34,"L_100_N_1",1,100,0.98
"4337","16041316555633692016-05-05","20-25",2.32,32,696,20000,374,17,1.87,"L_100_N_2",2,100,0.45
"4338","16041316555633692016-05-05","20-25",2.32,32,696,30000,696,32,2.32,"NWERN Base",3,100,0
"4339","16041316555633692016-05-05","201-Inf",19.5233333333333,21,5857,2500,494,2,19.76,"L_25_N_1",1,25,-0.236666666666665
"4340","16041316555633692016-05-05","201-Inf",19.5233333333333,21,5857,5000,494,2,9.88,"L_25_N_2",2,25,9.64333333333333
"4341","16041316555633692016-05-05","201-Inf",19.5233333333333,21,5857,7500,2359,9,31.4533333333333,"L_25_N_3",3,25,-11.93
"4342","16041316555633692016-05-05","201-Inf",19.5233333333333,21,5857,5000,551,2,11.02,"L_50_N_1",1,50,8.50333333333333
"4343","16041316555633692016-05-05","201-Inf",19.5233333333333,21,5857,10000,2186,8,21.86,"L_50_N_2",2,50,-2.33666666666667
"4344","16041316555633692016-05-05","201-Inf",19.5233333333333,21,5857,15000,1626,6,10.84,"L_50_N_3",3,50,8.68333333333333
"4345","16041316555633692016-05-05","201-Inf",19.5233333333333,21,5857,10000,3074,11,30.74,"L_100_N_1",1,100,-11.2166666666667
"4346","16041316555633692016-05-05","201-Inf",19.5233333333333,21,5857,20000,3970,15,19.85,"L_100_N_2",2,100,-0.326666666666668
"4347","16041316555633692016-05-05","201-Inf",19.5233333333333,21,5857,30000,5857,21,19.5233333333333,"NWERN Base",3,100,0
"4348","16041316555633692016-05-05","25-51",15.1666666666667,130,4550,2500,496,14,19.84,"L_25_N_1",1,25,-4.67333333333333
"4349","16041316555633692016-05-05","25-51",15.1666666666667,130,4550,5000,896,26,17.92,"L_25_N_2",2,25,-2.75333333333333
"4350","16041316555633692016-05-05","25-51",15.1666666666667,130,4550,7500,811,21,10.8133333333333,"L_25_N_3",3,25,4.35333333333334
"4351","16041316555633692016-05-05","25-51",15.1666666666667,130,4550,5000,529,15,10.58,"L_50_N_1",1,50,4.58666666666667
"4352","16041316555633692016-05-05","25-51",15.1666666666667,130,4550,10000,1741,47,17.41,"L_50_N_2",2,50,-2.24333333333333
"4353","16041316555633692016-05-05","25-51",15.1666666666667,130,4550,15000,2251,64,15.0066666666667,"L_50_N_3",3,50,0.160000000000002
"4354","16041316555633692016-05-05","25-51",15.1666666666667,130,4550,10000,1066,29,10.66,"L_100_N_1",1,100,4.50666666666667
"4355","16041316555633692016-05-05","25-51",15.1666666666667,130,4550,20000,3023,88,15.115,"L_100_N_2",2,100,0.0516666666666676
"4356","16041316555633692016-05-05","25-51",15.1666666666667,130,4550,30000,4550,130,15.1666666666667,"NWERN Base",3,100,0
"4357","16041316555633692016-05-05","51-101",22.0333333333333,95,6610,2500,729,10,29.16,"L_25_N_1",1,25,-7.12666666666667
"4358","16041316555633692016-05-05","51-101",22.0333333333333,95,6610,5000,1440,19,28.8,"L_25_N_2",2,25,-6.76666666666667
"4359","16041316555633692016-05-05","51-101",22.0333333333333,95,6610,7500,1222,19,16.2933333333333,"L_25_N_3",3,25,5.74
"4360","16041316555633692016-05-05","51-101",22.0333333333333,95,6610,5000,1212,18,24.24,"L_50_N_1",1,50,-2.20666666666667
"4361","16041316555633692016-05-05","51-101",22.0333333333333,95,6610,10000,2069,29,20.69,"L_50_N_2",2,50,1.34333333333333
"4362","16041316555633692016-05-05","51-101",22.0333333333333,95,6610,15000,3705,54,24.7,"L_50_N_3",3,50,-2.66666666666667
"4363","16041316555633692016-05-05","51-101",22.0333333333333,95,6610,10000,1812,27,18.12,"L_100_N_1",1,100,3.91333333333333
"4364","16041316555633692016-05-05","51-101",22.0333333333333,95,6610,20000,4359,63,21.795,"L_100_N_2",2,100,0.23833333333333
"4365","16041316555633692016-05-05","51-101",22.0333333333333,95,6610,30000,6610,95,22.0333333333333,"NWERN Base",3,100,0
"4366","16041316555633692016-05-05","NoGap",5.37333333333333,142,1612,2500,130,11,5.2,"L_25_N_1",1,25,0.173333333333333
"4367","16041316555633692016-05-05","NoGap",5.37333333333333,142,1612,5000,297,28,5.94,"L_25_N_2",2,25,-0.566666666666667
"4368","16041316555633692016-05-05","NoGap",5.37333333333333,142,1612,7500,249,23,3.32,"L_25_N_3",3,25,2.05333333333333
"4369","16041316555633692016-05-05","NoGap",5.37333333333333,142,1612,5000,230,24,4.6,"L_50_N_1",1,50,0.773333333333333
"4370","16041316555633692016-05-05","NoGap",5.37333333333333,142,1612,10000,374,32,3.74,"L_50_N_2",2,50,1.63333333333333
"4371","16041316555633692016-05-05","NoGap",5.37333333333333,142,1612,15000,800,76,5.33333333333333,"L_50_N_3",3,50,0.0399999999999991
"4372","16041316555633692016-05-05","NoGap",5.37333333333333,142,1612,10000,359,29,3.59,"L_100_N_1",1,100,1.78333333333333
"4373","16041316555633692016-05-05","NoGap",5.37333333333333,142,1612,20000,1158,100,5.79,"L_100_N_2",2,100,-0.416666666666667
"4374","16041316555633692016-05-05","NoGap",5.37333333333333,142,1612,30000,1612,142,5.37333333333333,"NWERN Base",3,100,0
"4375","16041316555633692016-08-09","101-201",20.5066666666667,44,6152,2500,910,7,36.4,"L_25_N_1",1,25,-15.8933333333333
"4376","16041316555633692016-08-09","101-201",20.5066666666667,44,6152,5000,1337,11,26.74,"L_25_N_2",2,25,-6.23333333333333
"4377","16041316555633692016-08-09","101-201",20.5066666666667,44,6152,7500,2055,15,27.4,"L_25_N_3",3,25,-6.89333333333333
"4378","16041316555633692016-08-09","101-201",20.5066666666667,44,6152,5000,130,1,2.6,"L_50_N_1",1,50,17.9066666666667
"4379","16041316555633692016-08-09","101-201",20.5066666666667,44,6152,10000,1415,11,14.15,"L_50_N_2",2,50,6.35666666666667
"4380","16041316555633692016-08-09","101-201",20.5066666666667,44,6152,15000,1875,14,12.5,"L_50_N_3",3,50,8.00666666666667
"4381","16041316555633692016-08-09","101-201",20.5066666666667,44,6152,10000,3730,25,37.3,"L_100_N_1",1,100,-16.7933333333333
"4382","16041316555633692016-08-09","101-201",20.5066666666667,44,6152,20000,2422,19,12.11,"L_100_N_2",2,100,8.39666666666667
"4383","16041316555633692016-08-09","101-201",20.5066666666667,44,6152,30000,6152,44,20.5066666666667,"NWERN Base",3,100,0
"4384","16041316555633692016-08-09","20-25",3.59666666666667,50,1079,2500,0,0,0,"L_25_N_1",1,25,3.59666666666667
"4385","16041316555633692016-08-09","20-25",3.59666666666667,50,1079,5000,45,2,0.9,"L_25_N_2",2,25,2.69666666666667
"4386","16041316555633692016-08-09","20-25",3.59666666666667,50,1079,7500,230,11,3.06666666666667,"L_25_N_3",3,25,0.53
"4387","16041316555633692016-08-09","20-25",3.59666666666667,50,1079,5000,239,11,4.78,"L_50_N_1",1,50,-1.18333333333333
"4388","16041316555633692016-08-09","20-25",3.59666666666667,50,1079,10000,490,23,4.9,"L_50_N_2",2,50,-1.30333333333333
"4389","16041316555633692016-08-09","20-25",3.59666666666667,50,1079,15000,681,32,4.54,"L_50_N_3",3,50,-0.943333333333333
"4390","16041316555633692016-08-09","20-25",3.59666666666667,50,1079,10000,158,7,1.58,"L_100_N_1",1,100,2.01666666666667
"4391","16041316555633692016-08-09","20-25",3.59666666666667,50,1079,20000,921,43,4.605,"L_100_N_2",2,100,-1.00833333333333
"4392","16041316555633692016-08-09","20-25",3.59666666666667,50,1079,30000,1079,50,3.59666666666667,"NWERN Base",3,100,0
"4393","16041316555633692016-08-09","201-Inf",7.86,7,2358,2500,668,2,26.72,"L_25_N_1",1,25,-18.86
"4394","16041316555633692016-08-09","201-Inf",7.86,7,2358,5000,668,2,13.36,"L_25_N_2",2,25,-5.5
"4395","16041316555633692016-08-09","201-Inf",7.86,7,2358,7500,668,2,8.90666666666667,"L_25_N_3",3,25,-1.04666666666667
"4396","16041316555633692016-08-09","201-Inf",7.86,7,2358,5000,0,0,0,"L_50_N_1",1,50,7.86
"4397","16041316555633692016-08-09","201-Inf",7.86,7,2358,10000,210,1,2.1,"L_50_N_2",2,50,5.76
"4398","16041316555633692016-08-09","201-Inf",7.86,7,2358,15000,210,1,1.4,"L_50_N_3",3,50,6.46
"4399","16041316555633692016-08-09","201-Inf",7.86,7,2358,10000,2148,6,21.48,"L_100_N_1",1,100,-13.62
"4400","16041316555633692016-08-09","201-Inf",7.86,7,2358,20000,210,1,1.05,"L_100_N_2",2,100,6.81
"4401","16041316555633692016-08-09","201-Inf",7.86,7,2358,30000,2358,7,7.86,"NWERN Base",3,100,0
"4402","16041316555633692016-08-09","25-51",12.5033333333333,105,3751,2500,34,1,1.36,"L_25_N_1",1,25,11.1433333333333
"4403","16041316555633692016-08-09","25-51",12.5033333333333,105,3751,5000,428,13,8.56,"L_25_N_2",2,25,3.94333333333334
"4404","16041316555633692016-08-09","25-51",12.5033333333333,105,3751,7500,946,27,12.6133333333333,"L_25_N_3",3,25,-0.109999999999998
"4405","16041316555633692016-08-09","25-51",12.5033333333333,105,3751,5000,667,20,13.34,"L_50_N_1",1,50,-0.836666666666666
"4406","16041316555633692016-08-09","25-51",12.5033333333333,105,3751,10000,1660,48,16.6,"L_50_N_2",2,50,-4.09666666666667
"4407","16041316555633692016-08-09","25-51",12.5033333333333,105,3751,15000,2362,67,15.7466666666667,"L_50_N_3",3,50,-3.24333333333333
"4408","16041316555633692016-08-09","25-51",12.5033333333333,105,3751,10000,512,13,5.12,"L_100_N_1",1,100,7.38333333333333
"4409","16041316555633692016-08-09","25-51",12.5033333333333,105,3751,20000,3239,92,16.195,"L_100_N_2",2,100,-3.69166666666667
"4410","16041316555633692016-08-09","25-51",12.5033333333333,105,3751,30000,3751,105,12.5033333333333,"NWERN Base",3,100,0
"4411","16041316555633692016-08-09","51-101",15.06,64,4518,2500,265,4,10.6,"L_25_N_1",1,25,4.46
"4412","16041316555633692016-08-09","51-101",15.06,64,4518,5000,618,9,12.36,"L_25_N_2",2,25,2.7
"4413","16041316555633692016-08-09","51-101",15.06,64,4518,7500,999,15,13.32,"L_25_N_3",3,25,1.74
"4414","16041316555633692016-08-09","51-101",15.06,64,4518,5000,749,11,14.98,"L_50_N_1",1,50,0.0800000000000018
"4415","16041316555633692016-08-09","51-101",15.06,64,4518,10000,1513,21,15.13,"L_50_N_2",2,50,-0.0699999999999985
"4416","16041316555633692016-08-09","51-101",15.06,64,4518,15000,2360,33,15.7333333333333,"L_50_N_3",3,50,-0.673333333333332
"4417","16041316555633692016-08-09","51-101",15.06,64,4518,10000,1631,23,16.31,"L_100_N_1",1,100,-1.25
"4418","16041316555633692016-08-09","51-101",15.06,64,4518,20000,2887,41,14.435,"L_100_N_2",2,100,0.625
"4419","16041316555633692016-08-09","51-101",15.06,64,4518,30000,4518,64,15.06,"NWERN Base",3,100,0
"4420","16041316555633692016-08-09","NoGap",5.94,144,1782,2500,39,3,1.56,"L_25_N_1",1,25,4.38
"4421","16041316555633692016-08-09","NoGap",5.94,144,1782,5000,281,23,5.62,"L_25_N_2",2,25,0.32
"4422","16041316555633692016-08-09","NoGap",5.94,144,1782,7500,297,23,3.96,"L_25_N_3",3,25,1.98
"4423","16041316555633692016-08-09","NoGap",5.94,144,1782,5000,410,35,8.2,"L_50_N_1",1,50,-2.26
"4424","16041316555633692016-08-09","NoGap",5.94,144,1782,10000,874,67,8.74,"L_50_N_2",2,50,-2.8
"4425","16041316555633692016-08-09","NoGap",5.94,144,1782,15000,932,73,6.21333333333333,"L_50_N_3",3,50,-0.273333333333333
"4426","16041316555633692016-08-09","NoGap",5.94,144,1782,10000,273,25,2.73,"L_100_N_1",1,100,3.21
"4427","16041316555633692016-08-09","NoGap",5.94,144,1782,20000,1509,119,7.545,"L_100_N_2",2,100,-1.605
"4428","16041316555633692016-08-09","NoGap",5.94,144,1782,30000,1782,144,5.94,"NWERN Base",3,100,0
"4429","16041316555633692016-11-07","101-201",25.59,53,7677,2500,440,3,17.6,"L_25_N_1",1,25,7.99000000000001
"4430","16041316555633692016-11-07","101-201",25.59,53,7677,5000,1032,7,20.64,"L_25_N_2",2,25,4.95
"4431","16041316555633692016-11-07","101-201",25.59,53,7677,7500,1888,14,25.1733333333333,"L_25_N_3",3,25,0.416666666666671
"4432","16041316555633692016-11-07","101-201",25.59,53,7677,5000,1048,8,20.96,"L_50_N_1",1,50,4.63
"4433","16041316555633692016-11-07","101-201",25.59,53,7677,10000,2373,16,23.73,"L_50_N_2",2,50,1.86
"4434","16041316555633692016-11-07","101-201",25.59,53,7677,15000,3360,23,22.4,"L_50_N_3",3,50,3.19
"4435","16041316555633692016-11-07","101-201",25.59,53,7677,10000,2690,20,26.9,"L_100_N_1",1,100,-1.31
"4436","16041316555633692016-11-07","101-201",25.59,53,7677,20000,5304,37,26.52,"L_100_N_2",2,100,-0.929999999999996
"4437","16041316555633692016-11-07","101-201",25.59,53,7677,30000,7677,53,25.59,"NWERN Base",3,100,0
"4438","16041316555633692016-11-07","20-25",0.8,11,240,2500,23,1,0.92,"L_25_N_1",1,25,-0.12
"4439","16041316555633692016-11-07","20-25",0.8,11,240,5000,41,2,0.82,"L_25_N_2",2,25,-0.02
"4440","16041316555633692016-11-07","20-25",0.8,11,240,7500,108,5,1.44,"L_25_N_3",3,25,-0.64
"4441","16041316555633692016-11-07","20-25",0.8,11,240,5000,22,1,0.44,"L_50_N_1",1,50,0.36
"4442","16041316555633692016-11-07","20-25",0.8,11,240,10000,127,6,1.27,"L_50_N_2",2,50,-0.47
"4443","16041316555633692016-11-07","20-25",0.8,11,240,15000,108,5,0.72,"L_50_N_3",3,50,0.0800000000000001
"4444","16041316555633692016-11-07","20-25",0.8,11,240,10000,66,3,0.66,"L_100_N_1",1,100,0.14
"4445","16041316555633692016-11-07","20-25",0.8,11,240,20000,113,5,0.565,"L_100_N_2",2,100,0.235
"4446","16041316555633692016-11-07","20-25",0.8,11,240,30000,240,11,0.8,"NWERN Base",3,100,0
"4447","16041316555633692016-11-07","201-Inf",47.6133333333333,38,14284,2500,1233,4,49.32,"L_25_N_1",1,25,-1.70666666666666
"4448","16041316555633692016-11-07","201-Inf",47.6133333333333,38,14284,5000,2517,5,50.34,"L_25_N_2",2,25,-2.72666666666666
"4449","16041316555633692016-11-07","201-Inf",47.6133333333333,38,14284,7500,2636,8,35.1466666666667,"L_25_N_3",3,25,12.4666666666667
"4450","16041316555633692016-11-07","201-Inf",47.6133333333333,38,14284,5000,2269,5,45.38,"L_50_N_1",1,50,2.23333333333334
"4451","16041316555633692016-11-07","201-Inf",47.6133333333333,38,14284,10000,4988,12,49.88,"L_50_N_2",2,50,-2.26666666666667
"4452","16041316555633692016-11-07","201-Inf",47.6133333333333,38,14284,15000,8034,19,53.56,"L_50_N_3",3,50,-5.94666666666666
"4453","16041316555633692016-11-07","201-Inf",47.6133333333333,38,14284,10000,4298,12,42.98,"L_100_N_1",1,100,4.63333333333333
"4454","16041316555633692016-11-07","201-Inf",47.6133333333333,38,14284,20000,9296,26,46.48,"L_100_N_2",2,100,1.13333333333334
"4455","16041316555633692016-11-07","201-Inf",47.6133333333333,38,14284,30000,14284,38,47.6133333333333,"NWERN Base",3,100,0
"4456","16041316555633692016-11-07","25-51",4.99333333333333,42,1498,2500,135,4,5.4,"L_25_N_1",1,25,-0.406666666666666
"4457","16041316555633692016-11-07","25-51",4.99333333333333,42,1498,5000,294,7,5.88,"L_25_N_2",2,25,-0.886666666666666
"4458","16041316555633692016-11-07","25-51",4.99333333333333,42,1498,7500,456,12,6.08,"L_25_N_3",3,25,-1.08666666666667
"4459","16041316555633692016-11-07","25-51",4.99333333333333,42,1498,5000,305,9,6.1,"L_50_N_1",1,50,-1.10666666666667
"4460","16041316555633692016-11-07","25-51",4.99333333333333,42,1498,10000,601,16,6.01,"L_50_N_2",2,50,-1.01666666666667
"4461","16041316555633692016-11-07","25-51",4.99333333333333,42,1498,15000,688,20,4.58666666666667,"L_50_N_3",3,50,0.406666666666667
"4462","16041316555633692016-11-07","25-51",4.99333333333333,42,1498,10000,486,14,4.86,"L_100_N_1",1,100,0.133333333333335
"4463","16041316555633692016-11-07","25-51",4.99333333333333,42,1498,20000,897,26,4.485,"L_100_N_2",2,100,0.508333333333334
"4464","16041316555633692016-11-07","25-51",4.99333333333333,42,1498,30000,1498,42,4.99333333333333,"NWERN Base",3,100,0
"4465","16041316555633692016-11-07","51-101",11.5366666666667,48,3461,2500,282,4,11.28,"L_25_N_1",1,25,0.256666666666668
"4466","16041316555633692016-11-07","51-101",11.5366666666667,48,3461,5000,657,9,13.14,"L_25_N_2",2,25,-1.60333333333333
"4467","16041316555633692016-11-07","51-101",11.5366666666667,48,3461,7500,1302,18,17.36,"L_25_N_3",3,25,-5.82333333333333
"4468","16041316555633692016-11-07","51-101",11.5366666666667,48,3461,5000,891,13,17.82,"L_50_N_1",1,50,-6.28333333333333
"4469","16041316555633692016-11-07","51-101",11.5366666666667,48,3461,10000,1062,15,10.62,"L_50_N_2",2,50,0.916666666666666
"4470","16041316555633692016-11-07","51-101",11.5366666666667,48,3461,15000,1641,23,10.94,"L_50_N_3",3,50,0.596666666666668
"4471","16041316555633692016-11-07","51-101",11.5366666666667,48,3461,10000,1375,20,13.75,"L_100_N_1",1,100,-2.21333333333333
"4472","16041316555633692016-11-07","51-101",11.5366666666667,48,3461,20000,2399,33,11.995,"L_100_N_2",2,100,-0.458333333333334
"4473","16041316555633692016-11-07","51-101",11.5366666666667,48,3461,30000,3461,48,11.5366666666667,"NWERN Base",3,100,0
"4474","16041316555633692016-11-07","NoGap",1.10333333333333,33,331,2500,51,5,2.04,"L_25_N_1",1,25,-0.936666666666667
"4475","16041316555633692016-11-07","NoGap",1.10333333333333,33,331,5000,57,7,1.14,"L_25_N_2",2,25,-0.0366666666666668
"4476","16041316555633692016-11-07","NoGap",1.10333333333333,33,331,7500,114,12,1.52,"L_25_N_3",3,25,-0.416666666666667
"4477","16041316555633692016-11-07","NoGap",1.10333333333333,33,331,5000,98,9,1.96,"L_50_N_1",1,50,-0.856666666666667
"4478","16041316555633692016-11-07","NoGap",1.10333333333333,33,331,10000,109,11,1.09,"L_50_N_2",2,50,0.0133333333333332
"4479","16041316555633692016-11-07","NoGap",1.10333333333333,33,331,15000,162,15,1.08,"L_50_N_3",3,50,0.0233333333333332
"4480","16041316555633692016-11-07","NoGap",1.10333333333333,33,331,10000,117,11,1.17,"L_100_N_1",1,100,-0.0666666666666667
"4481","16041316555633692016-11-07","NoGap",1.10333333333333,33,331,20000,222,22,1.11,"L_100_N_2",2,100,-0.00666666666666682
"4482","16041316555633692016-11-07","NoGap",1.10333333333333,33,331,30000,331,33,1.10333333333333,"NWERN Base",3,100,0
"4483","16041316555633692017-02-06","101-201",27.2066666666667,57,8162,2500,943,6,37.72,"L_25_N_1",1,25,-10.5133333333333
"4484","16041316555633692017-02-06","101-201",27.2066666666667,57,8162,5000,1614,11,32.28,"L_25_N_2",2,25,-5.07333333333333
"4485","16041316555633692017-02-06","101-201",27.2066666666667,57,8162,7500,1614,11,21.52,"L_25_N_3",3,25,5.68666666666667
"4486","16041316555633692017-02-06","101-201",27.2066666666667,57,8162,5000,647,5,12.94,"L_50_N_1",1,50,14.2666666666667
"4487","16041316555633692017-02-06","101-201",27.2066666666667,57,8162,10000,3448,25,34.48,"L_50_N_2",2,50,-7.27333333333333
"4488","16041316555633692017-02-06","101-201",27.2066666666667,57,8162,15000,3709,25,24.7266666666667,"L_50_N_3",3,50,2.48
"4489","16041316555633692017-02-06","101-201",27.2066666666667,57,8162,10000,3178,22,31.78,"L_100_N_1",1,100,-4.57333333333333
"4490","16041316555633692017-02-06","101-201",27.2066666666667,57,8162,20000,5580,40,27.9,"L_100_N_2",2,100,-0.693333333333335
"4491","16041316555633692017-02-06","101-201",27.2066666666667,57,8162,30000,8162,57,27.2066666666667,"NWERN Base",3,100,0
"4492","16041316555633692017-02-06","20-25",0.883333333333333,12,265,2500,22,1,0.88,"L_25_N_1",1,25,0.00333333333333341
"4493","16041316555633692017-02-06","20-25",0.883333333333333,12,265,5000,22,1,0.44,"L_25_N_2",2,25,0.443333333333333
"4494","16041316555633692017-02-06","20-25",0.883333333333333,12,265,7500,22,1,0.293333333333333,"L_25_N_3",3,25,0.59
"4495","16041316555633692017-02-06","20-25",0.883333333333333,12,265,5000,67,3,1.34,"L_50_N_1",1,50,-0.456666666666667
"4496","16041316555633692017-02-06","20-25",0.883333333333333,12,265,10000,48,2,0.48,"L_50_N_2",2,50,0.403333333333333
"4497","16041316555633692017-02-06","20-25",0.883333333333333,12,265,15000,152,7,1.01333333333333,"L_50_N_3",3,50,-0.13
"4498","16041316555633692017-02-06","20-25",0.883333333333333,12,265,10000,48,2,0.48,"L_100_N_1",1,100,0.403333333333333
"4499","16041316555633692017-02-06","20-25",0.883333333333333,12,265,20000,115,5,0.575,"L_100_N_2",2,100,0.308333333333333
"4500","16041316555633692017-02-06","20-25",0.883333333333333,12,265,30000,265,12,0.883333333333333,"NWERN Base",3,100,0
"4501","16041316555633692017-02-06","201-Inf",39.4633333333333,36,11839,2500,623,2,24.92,"L_25_N_1",1,25,14.5433333333333
"4502","16041316555633692017-02-06","201-Inf",39.4633333333333,36,11839,5000,1731,6,34.62,"L_25_N_2",2,25,4.84333333333333
"4503","16041316555633692017-02-06","201-Inf",39.4633333333333,36,11839,7500,3646,12,48.6133333333333,"L_25_N_3",3,25,-9.15
"4504","16041316555633692017-02-06","201-Inf",39.4633333333333,36,11839,5000,2431,8,48.62,"L_50_N_1",1,50,-9.15666666666667
"4505","16041316555633692017-02-06","201-Inf",39.4633333333333,36,11839,10000,3156,10,31.56,"L_50_N_2",2,50,7.90333333333333
"4506","16041316555633692017-02-06","201-Inf",39.4633333333333,36,11839,15000,6484,21,43.2266666666667,"L_50_N_3",3,50,-3.76333333333334
"4507","16041316555633692017-02-06","201-Inf",39.4633333333333,36,11839,10000,3850,11,38.5,"L_100_N_1",1,100,0.963333333333331
"4508","16041316555633692017-02-06","201-Inf",39.4633333333333,36,11839,20000,7833,25,39.165,"L_100_N_2",2,100,0.298333333333332
"4509","16041316555633692017-02-06","201-Inf",39.4633333333333,36,11839,30000,11839,36,39.4633333333333,"NWERN Base",3,100,0
"4510","16041316555633692017-02-06","25-51",5.19,42,1557,2500,112,3,4.48,"L_25_N_1",1,25,0.710000000000001
"4511","16041316555633692017-02-06","25-51",5.19,42,1557,5000,158,4,3.16,"L_25_N_2",2,25,2.03
"4512","16041316555633692017-02-06","25-51",5.19,42,1557,7500,270,7,3.6,"L_25_N_3",3,25,1.59
"4513","16041316555633692017-02-06","25-51",5.19,42,1557,5000,377,10,7.54,"L_50_N_1",1,50,-2.35
"4514","16041316555633692017-02-06","25-51",5.19,42,1557,10000,452,12,4.52,"L_50_N_2",2,50,0.670000000000001
"4515","16041316555633692017-02-06","25-51",5.19,42,1557,15000,800,22,5.33333333333333,"L_50_N_3",3,50,-0.143333333333334
"4516","16041316555633692017-02-06","25-51",5.19,42,1557,10000,398,11,3.98,"L_100_N_1",1,100,1.21
"4517","16041316555633692017-02-06","25-51",5.19,42,1557,20000,998,27,4.99,"L_100_N_2",2,100,0.2
"4518","16041316555633692017-02-06","25-51",5.19,42,1557,30000,1557,42,5.19,"NWERN Base",3,100,0
"4519","16041316555633692017-02-06","51-101",14.87,61,4461,2500,485,7,19.4,"L_25_N_1",1,25,-4.53
"4520","16041316555633692017-02-06","51-101",14.87,61,4461,5000,751,12,15.02,"L_25_N_2",2,25,-0.15
"4521","16041316555633692017-02-06","51-101",14.87,61,4461,7500,935,14,12.4666666666667,"L_25_N_3",3,25,2.40333333333333
"4522","16041316555633692017-02-06","51-101",14.87,61,4461,5000,662,8,13.24,"L_50_N_1",1,50,1.63
"4523","16041316555633692017-02-06","51-101",14.87,61,4461,10000,1649,24,16.49,"L_50_N_2",2,50,-1.62
"4524","16041316555633692017-02-06","51-101",14.87,61,4461,15000,1951,26,13.0066666666667,"L_50_N_3",3,50,1.86333333333333
"4525","16041316555633692017-02-06","51-101",14.87,61,4461,10000,1555,21,15.55,"L_100_N_1",1,100,-0.680000000000001
"4526","16041316555633692017-02-06","51-101",14.87,61,4461,20000,2926,40,14.63,"L_100_N_2",2,100,0.239999999999998
"4527","16041316555633692017-02-06","51-101",14.87,61,4461,30000,4461,61,14.87,"NWERN Base",3,100,0
"4528","16041316555633692017-02-06","NoGap",1.41666666666667,33,425,2500,9,1,0.36,"L_25_N_1",1,25,1.05666666666667
"4529","16041316555633692017-02-06","NoGap",1.41666666666667,33,425,5000,9,1,0.18,"L_25_N_2",2,25,1.23666666666667
"4530","16041316555633692017-02-06","NoGap",1.41666666666667,33,425,7500,40,3,0.533333333333333,"L_25_N_3",3,25,0.883333333333333
"4531","16041316555633692017-02-06","NoGap",1.41666666666667,33,425,5000,100,7,2,"L_50_N_1",1,50,-0.583333333333333
"4532","16041316555633692017-02-06","NoGap",1.41666666666667,33,425,10000,170,14,1.7,"L_50_N_2",2,50,-0.283333333333334
"4533","16041316555633692017-02-06","NoGap",1.41666666666667,33,425,15000,212,16,1.41333333333333,"L_50_N_3",3,50,0.00333333333333319
"4534","16041316555633692017-02-06","NoGap",1.41666666666667,33,425,10000,225,19,2.25,"L_100_N_1",1,100,-0.833333333333333
"4535","16041316555633692017-02-06","NoGap",1.41666666666667,33,425,20000,339,27,1.695,"L_100_N_2",2,100,-0.278333333333334
"4536","16041316555633692017-02-06","NoGap",1.41666666666667,33,425,30000,425,33,1.41666666666667,"NWERN Base",3,100,0
"4537","16041316555633692017-05-02","101-201",7.79,18,2337,2500,297,2,11.88,"L_25_N_1",1,25,-4.09
